,Timestamp,Action,Successful Cast,Damage Done,Total Damage Done,Rage,DPS
0,0.0,DeathWish,True,1823.1712607049642,1823.1712607049642,0.11382488920458009,inf
1,0.0,DeathWish,False,0.0,1823.1712607049642,0.11382488920458009,inf
2,0.423923655,DeathWish,False,0.0,1823.1712607049642,0.11382488920458009,4300.706599411076
3,1.5,DeathWish,False,0.0,1823.1712607049642,0.11382488920458009,1215.4475071366428
4,2.39781206,Bloodthirst,True,11686.198469552523,13509.369730257487,0.5456927694234933,5634.040280145011
5,3.0,HeroicStrike,True,1809.2116510269152,15318.581381284403,0.7268628265898497,5106.1937937614675
6,3.40781206,Whirlwind,False,429.81643929921665,15748.39782058362,0.7268628265898497,4621.26359767141
7,3.89781206,Whirlwind,True,19867.865894338713,35616.26371492233,0.47686282658984963,9137.501543602471
8,5.90781206,Whirlwind,False,7014.421428576796,42630.685143499126,0.35686282658984964,7215.9853276543
9,6.234311356,Whirlwind,False,0.0,42630.685143499126,0.35686282658984964,6838.074441449043
10,6.39781206,Bloodthirst,False,7031.63471783117,49662.319861330296,0.15686282658984965,7762.391173042726
11,6.57345028,HeroicStrike,True,0.0,49662.319861330296,0.15686282658984965,7554.985243051126
12,6.57345028,Whirlwind,False,0.0,49662.319861330296,0.15686282658984965,7554.985243051126
13,6.90781206,Whirlwind,False,836.5675517620548,50498.88741309235,0.15686282658984965,7310.402624516734
14,7.89781206,Whirlwind,False,0.0,50498.88741309235,0.15686282658984965,6394.035085850391
15,7.90781206,Whirlwind,False,836.5675517620548,51335.454964854405,0.15686282658984965,6491.739380671928
16,8.547338685,Whirlwind,False,11538.044047448668,62873.49901230307,0.13686282658984963,7355.915253790259
17,8.547338685,Whirlwind,False,0.0,62873.49901230307,0.13686282658984963,7355.915253790259
18,8.557338685,Bloodthirst,False,0.0,62873.49901230307,0.13686282658984963,7347.319222331689
19,8.886477609,HeroicStrike,True,6073.901070018212,68947.40008232128,0.7023364425741488,7758.687200482349
20,8.896477609,Bloodthirst,False,0.0,68947.40008232128,0.7023364425741488,7749.966122836255
21,8.896477609,Whirlwind,False,0.0,68947.40008232128,0.7023364425741488,7749.966122836255
22,8.896477609,Whirlwind,False,0.0,68947.40008232128,0.7023364425741488,7749.966122836255
23,9.896477609,Whirlwind,False,1056.2350273163465,70003.63510963763,0.7023364425741488,7073.591016461788
24,10.39781206,Whirlwind,False,15975.874078912399,85979.50918855003,0.5023364425741488,8269.00012160347
25,10.40781206,Whirlwind,False,0.0,85979.50918855003,0.5023364425741488,8261.055127906493
26,10.465588333,Whirlwind,False,12085.941585738561,98065.45077428859,0.4823364425741488,9370.2759609863
27,10.475588333,HeroicStrike,True,0.0,98065.45077428859,0.4823364425741488,9361.331092532977
28,10.804727257,Whirlwind,False,2929.1665772245324,100994.61735151312,0.7561566425430876,9347.262077909676
29,10.804727257,Whirlwind,False,0.0,100994.61735151312,0.7561566425430876,9347.262077909676
30,10.804727257,Whirlwind,False,0.0,100994.61735151312,0.7561566425430876,9347.262077909676
31,11.475588333,Whirlwind,False,1836.9702274556912,102831.58757896881,0.7561566425430876,8960.898961777773
32,11.89781206,Whirlwind,True,15433.504556495172,118265.09213546399,0.5061566425430876,9940.070622990155
33,12.393837981,Whirlwind,False,11223.708878974081,129488.80101443807,0.48615664254308755,10447.837160123197
34,12.393837981,Whirlwind,False,0.0,129488.80101443807,0.48615664254308755,10447.837160123197
35,12.722976905,Whirlwind,False,0.0,129488.80101443807,0.48615664254308755,10177.555298677804
